ぶっつづけ,ぶっ続け
ぶっとおし,ぶっ通し
ひきつづき,引き続き
たちどおし,立ち通し
あるきづめ,歩きづめ
むていしゃ,無停車
あめあられ,雨あられ
きれつづき,切れ続き
くりかえし,繰り返し
りふれえん,リフレーン
むしかえし,蒸し返し
えんどれす,エンドレス
けいしょう,継承
しょうけい,承継
しょうぜん,承前
ちゅうけい,中継
とうしゅう,踏襲
しゅうめい,襲名
そうしょう,相承
りゅうねん,留年
しうんてん,試運転
きょうしん,共振
きょうめい,共鳴
みゃくどう,脈動
みゃくはく,脈拍
りゅうどう,流動
しょうどう,聳動
しゅんどう,蠢動
はねかえり,跳ね返り
はねかえし,跳ね返し
はねあがり,跳ね上がり
ぴっちんぐ,ピッチング
ろおりんぐ,ローリング
ゆりかえし,揺り返し
ゆりもどし,揺り戻し
からまわり,空回り
からぶかし,空ぶかし
かきまわし,かき回し
ていちゃく,定着
つくりつけ,作り付け
はめごろし,はめ殺し［～窓］
けいりゅう,係留
しょうりつ,聳立（しょうりつ）
りっきゃく,立脚
よこだおし,横倒し
つきたおし,突き倒し
ひきたおし,引き倒し
おしたおし,押し倒し
ともだおれ,共倒れ
うらがえし,裏返し
けいしゅつ,掲出
ぶらさがり,ぶら下がり
ちゅうづり,宙釣り
たれさがり,垂れ下がり
ひっかかり,引っ掛かり
わんうぇえ,ワンウェー
しゅうこう,舟航
しゅうこう,就航
ちょっこう,直航
じゅんこう,巡航
しゅうこう,周航
きゅうこう,急行
はやおくり,早送り［テープ］
こまおくり,こま送り
ちょっこう,直行
まわりみち,回り道
とおまわり,遠回り
おおまわり,大回り
きょくせつ,曲折
ばっしょう,跋渉（ばっしょう）
きょうほん,狂奔
ちゃんねる,チャンネル
ろじ・ろし,路次
みちじゅん,道順
ちかまわり,近回り
しょうけい,捷径（しょうけい）
こうくうろ,航空路
えあらいん,エアライン
ほきゅうろ,補給路
りょうどう,糧道
かえりみち,帰り道
ゆきどまり,行（ゆ）き止まり
いきどまり,行（い）き止まり
ゆきづまり,行（ゆ）き詰まり
いきづまり,行（い）き詰まり
つきあたり,突き当たり
とおりぬけ,通り抜け
てんじゅう,転住
